Stufe;Begründung;Adresse;Art;Quelle;Vorher;Nachher
3;Veranstaltung;https://www.tanzschule-bothe.de/event/winter-galaball-2026/;Titel;Automat;Tanzschule Familie Bothe | Winter-Galaball 2026;Event in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/umfrage/;Beschreibung;Automat;;Umfrage für Teilnehmer folgender Stufen: Paartanzkurse für Erwachsene (Einsteiger- bis Goldstufe) Special-Paartanzkurse (Discofox, Salsa & Co) Wir möchten …
4;sonstige Seite;https://www.tanzschule-bothe.de/umfrage/;Titel;Automat;Tanzschule Familie Bothe | Umfrage;Deine Meinung Zählt in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/3d-flip-book/70-jahre-70-fakten/;Beschreibung;Automat;;Tanzsvilla Waldersee Walderseestr. Tanzhaus Hannover Podbielskistr. Tanzhaus Burgwedel Kokenhorststr · 30938 Burgwedel
4;sonstige Seite;https://www.tanzschule-bothe.de/3d-flip-book/70-jahre-70-fakten/;Titel;Automat;"Tanzschule Familie Bothe | 70 Jahre &#8211; 70 Fakten";"70 Jahre &#8211; 70 Fakten in Hannover | Tanzschule Bothe"
4;sonstige Seite;https://www.tanzschule-bothe.de/3d-flip-book/hannover-tanzt/;Beschreibung;Automat;;Tanzsvilla Waldersee Walderseestr. Tanzhaus Hannover Podbielskistr. Tanzhaus Burgwedel Kokenhorststr · 30938 Burgwedel
4;sonstige Seite;https://www.tanzschule-bothe.de/3d-flip-book/hannover-tanzt/;Titel;Automat;Tanzschule Familie Bothe | HIER TANZT HANNOVER TANZT;Hier Tanzt Hannover Tanzt in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/70jahre/;Beschreibung;Automat;;Es ist uns eine Ehre, 70 Jahre Tanz, Gemeinschaft und Tradition zu feiern.
4;sonstige Seite;https://www.tanzschule-bothe.de/70jahre/;Titel;Automat;Tanzschule Familie Bothe | 70 Jahre Tanzschule Familie Bothe;Mehr Als Nur Ein Grund Zu Feiern! in Hannover | Tanzschule B
4;sonstige Seite;https://www.tanzschule-bothe.de/agb/;Beschreibung;Automat;;internet: www.tanzschulen-bothe.de Verantwortlich für den Inhalt § 27 a UStG: DE 11 57 00 783 Plattform der EU-Kommission zur Online-Streitbeilegung: …
4;sonstige Seite;https://www.tanzschule-bothe.de/agb/;Titel;Automat;Tanzschule Familie Bothe | AGB;Impressum / Agb in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/ausbildung/;Beschreibung;Automat;;"ADTV-Tanzlehrer/innen verfügen über hohe soziale und integrative Kompetenz; sie wollen Menschen aller Altersgruppen glücklich, fit und tänzerisch …"
4;sonstige Seite;https://www.tanzschule-bothe.de/ausbildung/;Titel;Automat;Tanzschule Familie Bothe | Deine Ausbildung;Deine Ausbildung in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/blackdeals/;Beschreibung;Automat;;Das Angebot gilt von Fr., 28.11.2025, 00:01 Uhr bis So., 30.11.2025, 23:59 Uhr Black Dance Deals von Fr., 28.11.
4;sonstige Seite;https://www.tanzschule-bothe.de/blackdeals/;Titel;Automat;Tanzschule Familie Bothe - Black Friday Gutscheine;Black Friday Gutscheine in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/dc/;Beschreibung;Automat;;Workshops und Come-together für die Altersgruppe 8-15 Jahre DANCE&CONNECT – Workshops und neue Moves Lust auf neue Moves, coole Workshops und jede Menge …
4;sonstige Seite;https://www.tanzschule-bothe.de/dc/;Titel;Automat;"Tanzschule Familie Bothe | Dance&#038;Connect";Dance&Connect in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/disco4kids/;Beschreibung;Automat;;GRUSELIGE HALLOWEEN-DISCO IM TANZHAUS HANNOVER Wir freuen uns auf eure gruseligen/verrückten Verkleidungen!
4;sonstige Seite;https://www.tanzschule-bothe.de/disco4kids/;Titel;Automat;Tanzschule Familie Bothe | Disco4Kids;Halloween-Disco in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/fitdankbaby/;Beschreibung;Automat;;Effektitves Ganzkörperworkout Spaß für Mama UND Baby Kreative Babyspiele – für fitte Babys Eine Kurseinheit beträgt 75 Minuten.
4;sonstige Seite;https://www.tanzschule-bothe.de/fitdankbaby/;Titel;Automat;Tanzschule Familie Bothe | fitdankbaby®;Mini in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/funday/;Beschreibung;Automat;;Orientierungstag für 6- bis 13-Jährige Bei unserem FUNDAY zeigen wir Dir, was wir alles drauf haben!
4;sonstige Seite;https://www.tanzschule-bothe.de/funday/;Titel;Automat;Tanzschule Familie Bothe | FUNDAY;Funday in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/glambeats/;Beschreibung;Automat;;Stell dir vor, du schlenderst mit einem Drink in der Hand an schönen Ständen vorbei und lässt dich von verschiedensten Produkten lokaler …
4;sonstige Seite;https://www.tanzschule-bothe.de/glambeats/;Titel;Automat;Tanzschule Familie Bothe - GlamBeats;Glam Beats in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/gwkidsteens/;Beschreibung;Automat;;GLÜCKSWOCHE FÜR KIDS & TEENS Glückswoche für Kids & Teens von Montag, 01.09.
4;sonstige Seite;https://www.tanzschule-bothe.de/gwkidsteens/;Titel;Automat;"Tanzschule Familie Bothe | Glückswoche Kids &#038; Teens";Glückswoche in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/herbstmarkt/;Beschreibung;Automat;;Bothfelder Herbstmarkt-Special 2025 Liebe Besucher des Bothfelder Herbstmarkts, wir haben in diesem Jahr ein besonderes Angebot für euch.
4;sonstige Seite;https://www.tanzschule-bothe.de/herbstmarkt/;Titel;Automat;Tanzschule Familie Bothe | Bothfelder Herbstmarkt;Jetzt Tanzen in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/impressum/;Beschreibung;Automat;;Yorck-Oliver Bothe und Lennard Bothe internet: www.tanzschulen-bothe.de Verantwortlich für den Inhalt Yorck-Oliver Bothe und Lennard Bothe § 27 a UStG: DE …
4;sonstige Seite;https://www.tanzschule-bothe.de/impressum/;Titel;Automat;Tanzschule Familie Bothe - Impressum;Impressum / Agb in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/juniorengalaball/;Beschreibung;Automat;;JUNIOREN-GALABÄLLE IM KUPPELSAAL/HCC. BEGINN 20:00 Uhr, EINLASS 19:15 Uhr.
4;sonstige Seite;https://www.tanzschule-bothe.de/juniorengalaball/;Titel;Automat;Tanzschule Familie Bothe | Junioren-Galaball;Junioren-Galabälle in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/kidsdiplom/;Beschreibung;Automat;;KIDS-DIPLOM im TANZHAUS HANNOVER Liebe Eltern, liebe Tänzerinnen und Tänzer, März 2026 , findet für unsere 6- bis 12-jährigen Bothe-Kids das Kids-Diplom …
4;sonstige Seite;https://www.tanzschule-bothe.de/kidsdiplom/;Titel;Automat;Tanzschule Familie Bothe | Kidsdiplom;Kids-Diplom in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/nobilis/;Beschreibung;Automat;;TANZEN – macht einfach nur glücklich Tanzgutscheine sind immer die beste Idee.
4;sonstige Seite;https://www.tanzschule-bothe.de/nobilis/;Titel;Automat;Tanzschule Familie Bothe | Tanzgutscheine Nobilis;Tanzgutscheine Nobilis in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/odd/;Beschreibung;Automat;;Workshops für alle Altersgruppen OPEN DANCE DAY SO, 16.03.2025 März 2025, bieten wir von 14:00 – 19:00 Uhr bei unserem OPEN DANCE DAY, einem Tag der …
4;sonstige Seite;https://www.tanzschule-bothe.de/odd/;Titel;Automat;Tanzschule Familie Bothe - Open Dance Day;Open Dance Day in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/opernball/;Beschreibung;Automat;;Der Opernball Hannover findet seit über 25 Jahren unter einem jährlich wechselnden Motto in der Staatsoper Hannover statt.
4;sonstige Seite;https://www.tanzschule-bothe.de/opernball/;Titel;Automat;Tanzschule Familie Bothe | Opernball;Opernball-Tanzstunde in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/spotify/;Beschreibung;Automat;;SERVICE > MUSIK-EMPFEHLUNGEN Wer gerne unterwegs oder zu Hause die Tänze üben möchte oder einfach gute Tanzmusik hören möchte, kann uns bei Spotify folgen.
4;sonstige Seite;https://www.tanzschule-bothe.de/spotify/;Titel;Automat;Tanzschule Familie Bothe - Spotify;Musik-Empfehlungen in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/summercamp/;Beschreibung;Automat;;TANZHAUS HANNOVER Podbielskistraße 299B 30655 Hannover Das 2006 erbaute TANZHAUS HANNOVER an der Podbielskistraße bietet mit inzwischen 5 großen Sälen und …
4;sonstige Seite;https://www.tanzschule-bothe.de/summercamp/;Titel;Automat;Tanzschule Familie Bothe | Summercamp;Das Tanzhaus Hannover in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/tdot/;Beschreibung;Automat;;Workshops und Showprogramm TAG DER OFFENEN TÜR AM 20.08.2023 August, lädt die Tanzschule Bothe zu einem Tag der offenen Tür in das TANZHAUS BURGWEDEL in …
4;sonstige Seite;https://www.tanzschule-bothe.de/tdot/;Titel;Automat;Tanzschule Familie Bothe - Glückswoche;Tag Der Offenen Tür in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/umgangsformenseminar-teil-2/;Beschreibung;Automat;;Nobodys perfect - learning by doing UMGANGSFORMENSEMINAR TEIL 2 Juni 2026 treffen wir uns am Restauranteingang von Meiers Lebenslust zu einem unserer …
4;sonstige Seite;https://www.tanzschule-bothe.de/umgangsformenseminar-teil-2/;Titel;Automat;Tanzschule Familie Bothe | Umgangsformenseminar Teil 2;Umgangsformenseminar Teil 2 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/zukunftstag/;Beschreibung;Automat;;TANZHAUS HANNOVER Podbielskistraße 299B 30655 Hannover Das 2006 erbaute TANZHAUS HANNOVER an der Podbielskistraße bietet mit inzwischen 5 großen Sälen und …
4;sonstige Seite;https://www.tanzschule-bothe.de/zukunftstag/;Titel;Automat;Tanzschule Familie Bothe | Zukunftstag;Das Tanzhaus Hannover in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/70-jahre-tanzschule-bothe/;Beschreibung;Automat;;Hier zum digitalen durchblättern. In unseren Tanzhäusern liegen Exemplare zum Mitnehmen und Verteilen aus.
4;sonstige Seite;https://www.tanzschule-bothe.de/70-jahre-tanzschule-bothe/;Titel;Automat;Tanzschule Familie Bothe | 70 Jahre Tanzschule Bothe;70 Jahre Tanzschule Bothe in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/danceconnect-2026/;Beschreibung;Automat;;Du bist zwischen 8 und 15 Jahre alt, hast Lust auf neue Moves, coole Workshops und jede Menge Tanz-Action?
4;sonstige Seite;https://www.tanzschule-bothe.de/danceconnect-2026/;Titel;Automat;"Tanzschule Familie Bothe | Dance&#038;Connect 2026";"Dance&#038;Connect 2026 in Hannover | Tanzschule Bothe"
4;sonstige Seite;https://www.tanzschule-bothe.de/divi_mega_pro/angebotsfinder-burgwedel/;Beschreibung;Automat;;Paartanz Erwachsene Tanzen & Fitness Erwachs. Schüler-Tanzkurse Kids
4;sonstige Seite;https://www.tanzschule-bothe.de/divi_mega_pro/angebotsfinder-burgwedel/;Titel;Automat;Tanzschule Familie Bothe | Angebotsfinder Burgwedel;Angebotsfinder Burgwedel in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/dj-battle-fuer-schueler-2/;Beschreibung;Automat;;DJ BATTLE für Schüler am 04. Du liebst Musik und träumst davon, diese Passion mit anderen zu teilen?
4;sonstige Seite;https://www.tanzschule-bothe.de/dj-battle-fuer-schueler-2/;Titel;Automat;Tanzschule Familie Bothe | DJ-Battle für Schüler;DJ-Battle für Schüler in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreicher-turniertag-in-osnabrueck/;Beschreibung;Automat;;waren unsere beiden Lateinformationen beim letzten Turnier der Saison in Osnabrück.
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreicher-turniertag-in-osnabrueck/;Titel;Automat;Tanzschule Familie Bothe | Erfolgreicher Turniertag in Osnabrück;Erfolgreicher Turniertag in Osnabrück in Hannover | Tanzschu
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende-2/;Beschreibung;Automat;;Am vergangenen Wochenende fand in Lüneburg die Norddeutsche Meisterschaft DTHO statt.
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende-2/;Titel;Automat;Tanzschule Familie Bothe | Erfolgreiches Hip Hop-Wochenende;Erfolgreiches Hip Hop-Wochenende in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende-3/;Beschreibung;Automat;;Am Wochenende fanden in Braunschweig die FINALS der International Dance Competition statt.
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende-3/;Titel;Automat;Tanzschule Familie Bothe | Erfolgreiches Hip Hop Wochenende;Erfolgreiches Hip Hop Wochenende in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende/;Beschreibung;Automat;;Am Wochenende fanden in Braunschweig in der Volkswagen Halle die FINALS der International Dance Competition statt.
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hip-hop-wochenende/;Titel;Automat;Tanzschule Familie Bothe | Erfolgreiches Hip Hop Wochenende;Erfolgreiches Hip Hop Wochenende in Hannover | Tanzschule Bo
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hiphop-wochenende/;Beschreibung;Automat;;Am vergangenen Wochenende fand die Dance Competition der DTHO statt und unsere Tänzerinnen und Tänzer konnten mit großartigen Leistungen überzeugen.
4;sonstige Seite;https://www.tanzschule-bothe.de/erfolgreiches-hiphop-wochenende/;Titel;Automat;Tanzschule Familie Bothe | Erfolgreiches HipHop-Wochenende;Erfolgreiches HipHop-Wochenende in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/ferienzeiten/;Beschreibung;Automat;;Die Tanzschulferien passen sich terminlich den Schulferien in Niedersachsen an und variieren in den verschiedenen Bereichen, siehe Auflistung.
4;sonstige Seite;https://www.tanzschule-bothe.de/ferienzeiten/;Titel;Automat;Tanzschule Familie Bothe | Ferienzeiten;Tanzfreie Zeiten in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/freunde-werben-freunde/;Beschreibung;Automat;;50,00 EUR Gutschrift auf Dein Kundenkonto – werbe Freunde, die noch nie bei uns angemeldet waren – Solotanz (Hip Hop, Dance&Fitness, Kindertanz, etc.): € …
4;sonstige Seite;https://www.tanzschule-bothe.de/freunde-werben-freunde/;Titel;Automat;Tanzschule Familie Bothe | Freunde werben Freunde;Freunde werben Freunde in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/friday-night-mees-afterwork/;Beschreibung;Automat;;Feier den perfekten Start ins Wochenende mit Tanz, Musik, gutem Wein und ausgelassener Stimmung!
4;sonstige Seite;https://www.tanzschule-bothe.de/friday-night-mees-afterwork/;Titel;Automat;Tanzschule Familie Bothe | Friday Night meets Afterwork;Friday Night meets Afterwork in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/friday-night-party-wiesn-edition/;Beschreibung;Automat;;Holt eure Dirndl & Lederhosen raus – wir feiern die Friday Night Party am 26. September 2025 ab 20:15 Uhr im echten Wiesn-Style im TANZHAUS HANNOVER!
4;sonstige Seite;https://www.tanzschule-bothe.de/friday-night-party-wiesn-edition/;Titel;Automat;"Tanzschule Familie Bothe | FRIDAY NIGHT PARTY &#8211; WIESN-EDITION";"Friday Night Party &#8211; Wiesn-Edition in Hannover | Tanzs"
4;sonstige Seite;https://www.tanzschule-bothe.de/fridaynight/;Beschreibung;Automat;;EVENTS > FRIDAY NIGHT PARTY – 24.00 Uhr im TANZHAUS HANNOVER: afterwork-Tanzparty Der Freizeitmarkt und die Fitnessbranche boomen, auch der Bedarf an …
4;sonstige Seite;https://www.tanzschule-bothe.de/fridaynight/;Titel;Automat;Tanzschule Familie Bothe | Friday Night Party;Friday Night Party in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/glueckswoche-2025/;Beschreibung;Automat;;Glückswoche für Erwachsene von Sonntag, 24.08. Deine Freunde oder Familienmitglieder tanzen noch nicht bei uns?
4;sonstige Seite;https://www.tanzschule-bothe.de/glueckswoche-2025/;Titel;Automat;Tanzschule Familie Bothe | Glückswoche für Erwachsene;Glückswoche für Erwachsene in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/glueckswoche-fuer-kids-und-teens/;Beschreibung;Automat;;Glückswoche für Kids & Teens von Montag, 01.09. Alle Kids und Teens, die noch nicht bei uns tanzen, haben eine Woche lang die Chance, unser Tanzangebot …
4;sonstige Seite;https://www.tanzschule-bothe.de/glueckswoche-fuer-kids-und-teens/;Titel;Automat;Tanzschule Familie Bothe | Glückswoche für Kids und Teens;Glückswoche für Kids und Teens in Hannover | Tanzschule Both
4;sonstige Seite;https://www.tanzschule-bothe.de/grand-opening-tag-der-offenen-tuer/;Beschreibung;Automat;;FÜR DIE GANZE FAMILIE – Wir feiern gemeinsam! Wir laden dich ganz herzlich zu unserem Tag der offenen Tür am Sonntag, 11.01.2026 im TANZHAUS HANNOVER von …
4;sonstige Seite;https://www.tanzschule-bothe.de/grand-opening-tag-der-offenen-tuer/;Titel;Automat;"Tanzschule Familie Bothe | GRAND OPENING &#8211; Tag der offenen Tür";"GRAND OPENING &#8211; Tag der offenen Tür in Hannover | Tanz"
4;sonstige Seite;https://www.tanzschule-bothe.de/grosse-erfolge-am-30-09-in-hamburg/;Beschreibung;Automat;;Erfolgreiches Hip-Hop Wochenende in Hamburg. Unsere Coaches sind mit ihren Crews nach Hamburg gefahren, um bei der Just Dance Competition ihr Können zu …
4;sonstige Seite;https://www.tanzschule-bothe.de/grosse-erfolge-am-30-09-in-hamburg/;Titel;Automat;Tanzschule Familie Bothe | Große Erfolge am 30.09. in Hamburg;Große Erfolge am 30.09. in Hamburg in Hannover | Tanzschule 
4;sonstige Seite;https://www.tanzschule-bothe.de/hannovertanzt-magazin/;Beschreibung;Automat;;Das Tanzmagazin der Tanzschule als Sonderbeilage für alle Abonnenten der Hannoverschen Allgemeine Zeitung (HAZ) und NEUE PRESSE (NP) vom 26.10.2019 in der …
4;sonstige Seite;https://www.tanzschule-bothe.de/hannovertanzt-magazin/;Titel;Automat;Tanzschule Familie Bothe - Hannover tanzt!;Hannover Tanzt! - Magazin in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/heidepark/;Beschreibung;Automat;;Ausflug in den Heide Park für unsere Schülertanzkurs-, Jugendclub- und Formations-Member ab 14 Jahren AUSFLUG IN DEN HEIDE PARK AM 31.
4;sonstige Seite;https://www.tanzschule-bothe.de/heidepark/;Titel;Automat;"Tanzschule Familie Bothe | Bothe on Tour &#8211; Heidepark";Bothe On Tour in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/ice-cream-challenge-jetzt-voten/;Beschreibung;Automat;;Die ICE CREAM CHALLENGE ist zurück! Wenn eure Schule die meisten Stimmen erhält, kommt der Bothe Ice Cream Wagen am Di., 04.
4;sonstige Seite;https://www.tanzschule-bothe.de/ice-cream-challenge-jetzt-voten/;Titel;Automat;"Tanzschule Familie Bothe | ICE CREAM CHALLENGE &#8211; jetzt voten!";"ICE CREAM CHALLENGE &#8211; jetzt voten! in Hannover | Tanzs"
4;sonstige Seite;https://www.tanzschule-bothe.de/in-erinnerung-an-winfried-bothe/;Beschreibung;Automat;;Januar 2026 ist unser Firmengründer Winfried Bothe im Alter von 91 Jahren friedlich im Kreise seiner Familie eingeschlafen.
4;sonstige Seite;https://www.tanzschule-bothe.de/in-erinnerung-an-winfried-bothe/;Titel;Automat;Tanzschule Familie Bothe | In Erinnerung an Winfried Bothe;In Erinnerung an Winfried Bothe in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/jubilaeum-tanzschulgruender-wird-90/;Beschreibung;Automat;;Wer in Hannover tanzen lernen wollte, kam an ihm nicht vorbei: Winfried Bothe gründete einen Tag vor seinem 20.
4;sonstige Seite;https://www.tanzschule-bothe.de/jubilaeum-tanzschulgruender-wird-90/;Titel;Automat;"Tanzschule Familie Bothe | Jubiläum &#8211; Tanzschulgründer wird 90";"Jubiläum &#8211; Tanzschulgründer wird 90 in Hannover | Tanz"
4;sonstige Seite;https://www.tanzschule-bothe.de/juni-special-tanze-4-zahle-3/;Beschreibung;Automat;;Startet tanzend in den Sommer mit unserem exklusiven Juni-Angebot! Bucht euren Classic3- oder Premium3-Tanzkurs in Hannover mit Startdatum zwischen dem 01.06.
4;sonstige Seite;https://www.tanzschule-bothe.de/juni-special-tanze-4-zahle-3/;Titel;Automat;Tanzschule Familie Bothe | JUNI-SPECIAL: tanze 4, zahle 3!;JUNI-SPECIAL: tanze 4, zahle 3! in Hannover | Tanzschule Bot
4;sonstige Seite;https://www.tanzschule-bothe.de/kalender/;Beschreibung;Automat;;Folgen Folgen Folgen Folgen Folgen TANZHAUS HANNOVER Podbielskistraße 299B 30655 Hannover TANZHAUS BURGWEDEL Kokenhorststraße 15 30938 Burgwedel
4;sonstige Seite;https://www.tanzschule-bothe.de/kalender/;Titel;Automat;Tanzschule Familie Bothe | Kalender;Events in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/kostenlose-glueckswoche-2026/;Beschreibung;Automat;;Von Sonntag, 30.08., bis Freitag, 04.09.2026, bieten wir wieder eine kostenlose Woche der offenen Tür in folgenden Bereichen an: Einsteiger (Level1), …
4;sonstige Seite;https://www.tanzschule-bothe.de/kostenlose-glueckswoche-2026/;Titel;Automat;Tanzschule Familie Bothe | Kostenlose Glückswoche 2026;Kostenlose Glückswoche 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/news/;Beschreibung;Automat;;23.06.2026 Du bist zwischen 8 und 15 Jahre alt, hast Lust auf neue Moves, coole Workshops und jede Menge Tanz-Action? Dann sei dabei bei unserem Dance &...
4;sonstige Seite;https://www.tanzschule-bothe.de/news/;Titel;Automat;Tanzschule Familie Bothe - News;News-Blog in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/open-dance-day-2025/;Beschreibung;Automat;;März 2025 , bieten wir von 14:00 – 19:00 Uhr bei unserem OPEN DANCE DAY , einem Tag der offenen Tür, zahlreiche Workshops und Mitmachaktionen für Kinder, …
4;sonstige Seite;https://www.tanzschule-bothe.de/open-dance-day-2025/;Titel;Automat;Tanzschule Familie Bothe | OPEN DANCE DAY 2025;Open Dance Day 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/opening-party/;Beschreibung;Automat;;FÜR UNSERE TANZPAARE – Opening Party im TANZHAUS HANNOVER am Samstag, 17.01.2026 um 20:00 Uhr. Die erste Hausparty im neuen TANZHAUS HANNOVER!
4;sonstige Seite;https://www.tanzschule-bothe.de/opening-party/;Titel;Automat;Tanzschule Familie Bothe | OPENING PARTY;Opening Party in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/opening-studiob/;Beschreibung;Automat;;FÜR ALLE SOLOTÄNZER IM BEREICH HIP HOP/CHOREO & CO. Feiere mit uns am Samstag, den 10.01.2026 , von 15:00 bis 21:00 Uhr im TANZHAUS HANNOVER .
4;sonstige Seite;https://www.tanzschule-bothe.de/opening-studiob/;Titel;Automat;Tanzschule Familie Bothe | OPENING STUDIO B;Opening Studio B in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/opernballtanzstunde-2026/;Beschreibung;Automat;;Der Opernball Hannover findet seit über 25 Jahren unter einem jährlich wechselnden Motto in der Staatsoper Hannover statt.
4;sonstige Seite;https://www.tanzschule-bothe.de/opernballtanzstunde-2026/;Titel;Automat;Tanzschule Familie Bothe | OPERNBALLTANZSTUNDE 2026;Opernballtanzstunde 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/osterferien-2025/;Beschreibung;Automat;;Auch wir machen eine kleine Oster-Tanzpause. Hier findet ihr unsere Ferienzeiten für die verschiedenen Bereiche: Paartanz Erwachsene: Tanzpause: Sa., 12.04.
4;sonstige Seite;https://www.tanzschule-bothe.de/osterferien-2025/;Titel;Automat;Tanzschule Familie Bothe | Osterferien 2025;Osterferien 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/osterferien-2026/;Beschreibung;Automat;;Schon bald starten unsere Tanzschul-Osterferien. Hier sind die Ferienzeiten für euch im Überblick: Tanzpause – Paare und Dance&Ftness: Tanzpause – Kids, …
4;sonstige Seite;https://www.tanzschule-bothe.de/osterferien-2026/;Titel;Automat;Tanzschule Familie Bothe | Osterferien 2026;Osterferien 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/pink-black-party-fuer-schueler/;Beschreibung;Automat;;Feiere mit uns bei einer ultimativen Schülerparty wie Barbie und Ken mit dem Motto Pink & Black .
4;sonstige Seite;https://www.tanzschule-bothe.de/pink-black-party-fuer-schueler/;Titel;Automat;"Tanzschule Familie Bothe | Pink &#038; Black-Party für Schüler";"Pink &#038; Black-Party für Schüler in Hannover | Tanzschule"
4;sonstige Seite;https://www.tanzschule-bothe.de/schlossfest-2025/;Beschreibung;Automat;;Für die kleinsten Tänzer (3 – 7 Jahre) veranstalten wir am 17.05.2025 unser Schlossfest im TANZHAUS HANNOVER .
4;sonstige Seite;https://www.tanzschule-bothe.de/schlossfest-2025/;Titel;Automat;Tanzschule Familie Bothe | Schlossfest 2025;Schlossfest 2025 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-2026/;Beschreibung;Automat;;Mit Freude verkünden wir, dass unser Showcase – Family & Friends auch 2026 wieder stattfindet.
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-2026/;Titel;Automat;Tanzschule Familie Bothe | Showcase 2026;Showcase 2026 in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-6-11-jahre/;Beschreibung;Automat;;Unser Showcase 4Kids – Family & Friends – die Erstausgabe für Tänzer von 6 – 11 Jahren. Ein großes Come-Together für unsere gesamte Bothe-Community.
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-6-11-jahre/;Titel;Automat;Tanzschule Familie Bothe | SHOWCASE | 6 -11 Jahre;SHOWCASE | 6 -11 Jahre in Hannover | Tanzschule Bothe
4;sonstige Seite;https://www.tanzschule-bothe.de/showcase-family-friends-is-back/;Beschreibung;Automat;;Showcase Family & Friends – Wir starten in die nächste Runde! Hier geht’s zu den Tickets!
